Date,convexity,pnl
2009-06-17,,8920.0
2009-06-18,,8920.0
2009-06-19,0.176625587829,8920.0
2009-06-22,0.144965668771,8950.0
2009-06-23,0.149970399639,8660.0
2009-06-24,0.144967699068,8850.0
2009-06-25,0.174962450521,8790.0
2009-06-26,0.169962597315,8830.0
2009-06-29,0.206626418641,8640.0
2009-06-30,0.218284394775,8860.0
2009-07-01,0.104708853327,8860.0
2009-07-02,0.113722949548,9260.0
2009-07-03,0.113722949548,9260.0
2009-07-06,0.100407139949,9390.0
2009-07-07,0.0970884810679,9520.0
2009-07-08,0.10015199584,9900.0
2009-07-09,0.0937608466949,10060.0
2009-07-10,0.0810864522462,9930.0
2009-07-13,0.08713300355,9910.0
2009-07-14,,9910.0
2009-07-15,,9910.0
2009-07-16,,9910.0
2009-07-17,,9910.0
2009-07-20,0.313957727495,9910.0
2009-07-21,0.26442072361,9780.0
2009-07-22,0.339661242651,10690.0
2009-07-23,0.398082430571,10650.0
2009-07-24,0.446681661598,10560.0
2009-07-27,0.428416092042,10050.0
2009-07-28,0.434235937889,10300.0
2009-07-29,0.436460525907,11120.0
2009-07-30,0.458616041072,10970.0
2009-07-31,0.372523340073,9830.0
2009-08-03,0.131698690948,9830.0
2009-08-04,0.222333212326,10370.0
2009-08-05,0.23776925955,10460.0
2009-08-06,0.206995146141,10300.0
2009-08-07,0.192210618818,10140.0
2009-08-10,0.244061723968,10520.0
2009-08-11,0.228823545576,10470.0
2009-08-12,0.213645706264,10230.0
2009-08-13,,10230.0
2009-08-14,,10230.0
2009-08-17,,10230.0
2009-08-18,,10230.0
2009-08-19,0.171224449568,10230.0
2009-08-20,0.149763613525,10080.0
2009-08-21,0.171428761761,9910.0
2009-08-24,0.10556628823,9650.0
2009-08-25,0.105368094283,9800.0
2009-08-26,0.104482156341,10050.0
2009-08-27,0.0573396053719,9830.0
2009-08-28,0.0964493631821,9740.0
2009-08-31,0.0898820575429,9750.0
2009-09-01,0.0456695828236,9750.0
2009-09-02,0.0357531891227,9520.0
2009-09-03,0.0319948172594,9330.0
2009-09-04,0.0154378007764,9190.0
2009-09-08,-0.0147984657746,8880.0
2009-09-09,-0.00447961915538,8710.0
2009-09-10,-0.0337573712403,8640.0
2009-09-11,0.000719914193646,9010.0
2009-09-14,-0.0225567866267,9190.0
2009-09-15,,9190.0
2009-09-16,,9190.0
2009-09-17,,9190.0
2009-09-18,,9190.0
2009-09-21,-0.014268232619,9190.0
2009-09-22,-0.0235702046482,9030.0
2009-09-23,-0.0288187383208,9470.0
2009-09-24,-0.0792016559436,9560.0
2009-09-25,-0.106313626634,9280.0
2009-09-28,-0.120746793624,9150.0
2009-09-29,-0.119254106065,9190.0
2009-09-30,-0.112820792381,8860.0
2009-10-01,-0.0453387643437,8860.0
2009-10-02,-0.0210467867526,8800.0
2009-10-05,-0.0370130900399,8590.0
2009-10-06,-0.0218669720155,8560.0
2009-10-07,0.00124576905118,8740.0
2009-10-08,0.0337655847618,9040.0
2009-10-09,0.0344208849036,9110.0
2009-10-12,0.025012931045,8990.0
2009-10-13,,8990.0
2009-10-14,,8990.0
2009-10-15,,8990.0
2009-10-16,,8990.0
2009-10-19,0.0386271722029,8990.0
2009-10-20,0.0638327264217,9210.0
2009-10-21,0.0817658362617,9270.0
2009-10-22,0.0975016557252,9410.0
2009-10-23,0.0943760093391,9630.0
2009-10-26,0.0861104914217,9620.0
2009-10-27,0.0440439393055,9430.0
2009-10-28,0.0477081056069,9380.0
2009-10-29,0.027038354726,9230.0
2009-10-30,0.0686422861154,9490.0
2009-11-02,0.0453246430088,9490.0
2009-11-03,0.0281278016856,9520.0
2009-11-04,0.0371927469593,9510.0
2009-11-05,0.0282612017926,9500.0
2009-11-06,0.0206623606633,9590.0
2009-11-09,0.0166631940833,9590.0
2009-11-10,0.0099980005998,9540.0
2009-11-11,0.0161297488389,9670.0
2009-11-12,0.0182616605508,9950.0
2009-11-13,,9950.0
2009-11-16,,9950.0
2009-11-17,,9950.0
2009-11-18,,9950.0
2009-11-19,0.0792446017019,9950.0
2009-11-20,0.0803315152162,10080.0
2009-11-23,0.126537818102,10180.0
2009-11-24,0.212647594097,10670.0
2009-11-25,0.238720007753,10800.0
2009-11-27,0.236788894334,11230.0
2009-11-30,0.264477671194,11370.0
2009-12-01,0.128344166389,11370.0
2009-12-02,0.163651731808,11620.0
2009-12-03,0.220672488142,11910.0
2009-12-04,0.21493568462,12020.0
2009-12-07,0.262882712217,12320.0
2009-12-08,0.243187949552,11980.0
2009-12-09,0.20762980306,11620.0
2009-12-10,0.208032859667,11560.0
2009-12-11,0.30289505792,11870.0
2009-12-14,,11870.0
2009-12-15,,11870.0
2009-12-16,,11870.0
2009-12-17,,11870.0
2009-12-18,0.099265969305,11870.0
2009-12-21,0.122463603695,11810.0
2009-12-22,0.0600531134462,11460.0
2009-12-23,0.0311819924,11210.0
2009-12-24,0.0479326853421,11250.0
2009-12-28,0.0832733243023,11410.0
2009-12-29,0.0967123045706,11460.0
2009-12-30,0.11657844867,11400.0
2009-12-31,0.0776237190586,11110.0
2010-01-04,0.0493271506995,11110.0
2010-01-05,0.0674567278374,11270.0
2010-01-06,0.0643239478586,11260.0
2010-01-07,0.0677904909321,11220.0
2010-01-08,0.0507245754699,11440.0
2010-01-11,0.0327276827276,11440.0
2010-01-12,,11440.0
2010-01-13,,11440.0
2010-01-14,,11440.0
2010-01-15,,11440.0
2010-01-19,0.00400832214129,11440.0
2010-01-20,-0.000405329201463,11570.0
2010-01-21,-0.0124752768423,11480.0
2010-01-22,-0.0481455519917,11330.0
2010-01-25,-0.0294094480957,11420.0
2010-01-26,-0.0146372579044,11370.0
2010-01-27,0.00400832214129,11440.0
2010-01-28,-0.00671069213405,11280.0
2010-01-29,0.00711594182003,11390.0
2010-02-01,0.033993971798,11390.0
2010-02-02,0.0429927096218,11340.0
2010-02-03,0.0409927948685,11380.0
2010-02-04,0.0249954490728,11420.0
2010-02-05,-0.0199973869011,11070.0
2010-02-08,0.000999867994895,11080.0
2010-02-09,0.00899868700613,11180.0
2010-02-10,0.00699916829062,10980.0
2010-02-11,0.0289963272638,11040.0
2010-02-12,,11040.0
2010-02-16,,11040.0
2010-02-17,,11040.0
2010-02-18,,11040.0
2010-02-19,0.0555260724774,11040.0
2010-02-22,0.0540577969252,11130.0
2010-02-23,0.0593657574775,11270.0
2010-02-24,0.0456148966517,11080.0
2010-02-25,0.0288391449827,11030.0
2010-02-26,0.0369294157806,10920.0
2010-03-01,0.0367189283009,10920.0
2010-03-02,0.0378338511229,10850.0
2010-03-03,0.0408829605135,10820.0
2010-03-04,0.0584542988852,11080.0
2010-03-05,0.0484222201361,11100.0
2010-03-08,0.0482906656367,11180.0
2010-03-09,0.0333413229941,11150.0
2010-03-10,0.016654593664,10960.0
2010-03-11,0.00360629914969,10990.0
2010-03-12,0.016818672747,10860.0
2010-03-15,,10860.0
2010-03-16,,10860.0
2010-03-17,,10860.0
2010-03-18,,10860.0
2010-03-19,0.0835450463178,10860.0
2010-03-22,0.0719006350735,10870.0
2010-03-23,0.0649751483547,10750.0
2010-03-24,0.0837177222947,10940.0
2010-03-25,0.112243329939,11030.0
2010-03-26,0.127242294005,11030.0
2010-03-29,0.12330560299,10750.0
2010-03-30,0.111510071472,10690.0
2010-03-31,0.123089931526,10650.0
2010-04-01,0.0879960157753,10650.0
2010-04-05,0.106994388439,10740.0
2010-04-06,0.120991498395,10940.0
2010-04-07,0.126985868075,11320.0
2010-04-08,0.137980960731,11530.0
2010-04-09,0.164964572791,12040.0
2010-04-12,0.233929709936,12510.0
2010-04-13,,12510.0
2010-04-14,,12510.0
2010-04-15,,12510.0
2010-04-16,,12510.0
2010-04-19,0.412429882718,12510.0
2010-04-20,0.386479602365,12350.0
2010-04-21,0.556741862765,13400.0
2010-04-22,0.562868250155,13520.0
2010-04-23,0.586457859681,13460.0
2010-04-26,0.714577050407,14230.0
2010-04-27,0.82746021626,15040.0
2010-04-28,0.784418336586,14620.0
2010-04-29,0.639134431636,13600.0
2010-04-30,0.713686948413,13690.0
2010-05-03,0.394660672799,13690.0
2010-05-04,0.341521432355,13640.0
2010-05-05,0.346103959139,13820.0
2010-05-06,0.380861031369,13750.0
2010-05-07,0.361455753507,14240.0
2010-05-10,0.344239264584,14170.0
2010-05-11,0.430761197769,14660.0
2010-05-12,0.564553031606,15260.0
2010-05-13,,15260.0
2010-05-14,,15260.0
2010-05-17,,15260.0
2010-05-18,,15260.0
2010-05-19,0.328772012947,15260.0
2010-05-20,0.268293052881,15030.0
2010-05-21,0.438605133267,15980.0
2010-05-24,0.336213556981,15620.0
2010-05-25,0.299410905291,15550.0
2010-05-26,0.188208797594,14980.0
2010-05-27,0.19693344774,15160.0
2010-05-28,0.229395962075,15530.0
2010-06-01,0.0809876619031,15530.0
2010-06-02,0.159928048564,15940.0
2010-06-03,0.0858009657811,15770.0
2010-06-04,0.0604031892579,15650.0
2010-06-07,0.0923536889571,15860.0
2010-06-08,0.0584394163265,15440.0
